trip_id,vehicle_id,request_time,dispatch_time,wait_time_sec,deadhead_km,trip_km,energy_kWh,soc_after,origin,destination,n_passengers,hour,status
45,0,25239.015545329075,25159.87962164497,0.0,0.0619,0.4828,0.207,0.9482,Cunningham Hall,Kaplan Institute,7,7,served
34,1,25291.26267629565,25159.87962164497,0.0,0.1145,0.6773,0.3009,0.9475,Chemistry Research Building,The Commons,4,7,served
361,2,25232.594981689337,25159.87962164497,0.0,0.0,0.2688,0.1021,0.9491,S.R. Crown Hall,Main Building,5,7,served
123,3,25287.842813603536,25159.87962164497,0.0,0.0,0.1708,0.0649,0.9494,Grover M. Herman Hall,Kaplan Institute,5,7,served
148,4,25319.53119164892,25159.87962164497,0.0,0.0,0.3206,0.1218,0.949,Kaplan Institute,The Commons,2,7,served
229,5,25287.09035000888,25159.87962164497,0.0,0.0,0.1611,0.0612,0.9495,McCormick Student Village,The Commons,6,7,served
266,6,25227.59051753721,25159.87962164497,0.0,0.0,0.29,0.1102,0.9491,Paul Galvin Library,Grover M. Herman Hall,2,7,served
101,7,25436.55110194207,25159.87962164497,0.0,0.0,0.1767,0.0671,0.9494,Farr Hall,McCormick Student Village,6,7,served
84,8,25439.3865625204,25159.87962164497,0.0,0.0,0.6975,0.265,0.9478,Farr Hall,Arthur S. Keating Sports Center,5,7,served
69,9,25347.127018559324,25159.87962164497,0.0,0.0619,0.4727,0.2032,0.9483,Cunningham Hall,Perlstein Hall,3,7,served
153,2,25310.349007940906,25209.87962164497,0.0,0.0,0.4122,0.1566,0.9478,Main Building,McCormick Tribune Campus Center,7,7,served
139,3,25279.64478550439,25209.87962164497,0.0,0.0,0.4828,0.1835,0.9479,Kaplan Institute,Cunningham Hall,7,7,served
375,5,25407.835773210423,25209.87962164497,0.0,0.0,0.3206,0.1218,0.9484,The Commons,Kaplan Institute,6,7,served
202,7,25243.634788718016,25209.87962164497,0.0,0.0,0.3166,0.1203,0.9484,McCormick Student Village,Perlstein Hall,7,7,served
308,0,25373.469644615867,25259.87962164497,0.0,0.1412,0.2478,0.1478,0.947,Pritzker Science Center,Arthur S. Keating Sports Center,6,7,served
247,4,25245.387071912737,25259.87962164497,14.492549732232874,0.055,0.1371,0.073,0.9483,McCormick Tribune Campus Center,Perlstein Hall,5,7,served
136,6,25222.9891381806,25259.87962164497,36.89048346436903,0.0,0.3783,0.1438,0.9478,Grover M. Herman Hall,S.R. Crown Hall,7,7,served
301,9,25395.595325362458,25259.87962164497,0.0,0.0,0.1915,0.0728,0.9477,Perlstein Hall,The Commons,2,7,served
240,1,25387.043679195365,25309.87962164497,0.0,0.055,0.3157,0.1409,0.9463,McCormick Tribune Campus Center,Kaplan Institute,3,7,served
232,2,25405.396996144515,25309.87962164497,0.0,0.0,0.4875,0.1852,0.9462,McCormick Tribune Campus Center,Arthur S. Keating Sports Center,5,7,served
41,3,25454.047490641547,25309.87962164497,0.0,0.0,0.9736,0.37,0.9448,Cunningham Hall,Chemistry Research Building,2,7,served
349,4,25386.608876831026,25309.87962164497,0.0,0.2126,0.1403,0.1341,0.9472,Rowe Village Middle,S.R. Crown Hall,4,7,served
316,5,25263.188508119863,25309.87962164497,46.69111352510663,0.1412,0.3552,0.1886,0.9469,Pritzker Science Center,Perlstein Hall,5,7,served
348,7,25243.764377318592,25309.87962164497,66.11524432637816,0.2126,0.1403,0.1341,0.9473,Rowe Village Middle,S.R. Crown Hall,5,7,served
7,8,25219.87962164497,25309.87962164497,90.0,0.0,0.5209,0.1979,0.9461,Arthur S. Keating Sports Center,McCormick Student Village,5,7,served
242,9,25434.73652853777,25309.87962164497,0.0,0.055,0.4122,0.1775,0.9462,McCormick Tribune Campus Center,Main Building,6,7,served
318,0,25436.501492235715,25359.87962164497,0.0,0.1906,0.6236,0.3094,0.9444,Pritzker Science Center,Rowe Village Middle,5,7,served
368,6,25402.23387845078,25359.87962164497,0.0,0.0,0.3299,0.1254,0.9468,S.R. Crown Hall,Perlstein Hall,6,7,served
207,1,25243.590510845595,25409.87962164497,166.2891107993746,0.3701,0.4873,0.3258,0.9435,McCormick Student Village,Pritzker Science Center,4,7,served
40,2,25295.44071794984,25409.87962164497,114.43890369512883,0.1911,0.9736,0.4426,0.9425,Cunningham Hall,Chemistry Research Building,9,7,served
272,4,25236.472262499876,25409.87962164497,173.40735914509423,0.1028,0.6236,0.276,0.9449,Paul Galvin Library,Pritzker Science Center,7,7,served
208,5,25456.524219954932,25409.87962164497,0.0,0.2435,0.4873,0.2777,0.9445,McCormick Student Village,Pritzker Science Center,4,7,served
165,7,25373.563339898003,25409.87962164497,36.316281746967434,0.3627,0.6967,0.4026,0.9439,McCormick Student Village,Chemistry Research Building,10,7,served
214,8,25355.42544886924,25409.87962164497,54.45417277573142,0.0,0.4715,0.1792,0.9446,McCormick Student Village,S.R. Crown Hall,7,7,served
160,9,25332.017136960756,25409.87962164497,77.862484684214,0.0,0.4752,0.1806,0.9446,Main Building,The Commons,6,7,served
285,6,25701.108124844504,25459.87962164497,0.0,0.0,0.1368,0.052,0.9463,Perlstein Hall,Grover M. Herman Hall,9,7,served
253,0,25599.562089168532,25509.87962164497,0.0,0.2135,0.0715,0.1083,0.9435,McCormick Tribune Campus Center,The Commons,5,7,served
33,3,25657.417845546785,25509.87962164497,0.0,0.0,0.3604,0.137,0.9436,Chemistry Research Building,Rowe Village Middle,4,7,served
129,6,25754.02526282348,25509.87962164497,0.0,0.0,0.1368,0.052,0.9459,Grover M. Herman Hall,Perlstein Hall,6,7,served
364,8,25492.13704273046,25509.87962164497,17.742578914509068,0.0,0.3806,0.1446,0.9433,S.R. Crown Hall,McCormick Tribune Campus Center,9,7,served
373,9,25500.79561503848,25509.87962164497,9.084006606488401,0.0,0.3115,0.1184,0.9436,The Commons,Grover M. Herman Hall,1,7,served
323,4,25474.461184704833,25559.87962164497,85.41843694013733,0.0,0.3378,0.1284,0.9438,Pritzker Science Center,The Commons,3,7,served
309,5,25579.313720103084,25559.87962164497,0.0,0.0,0.2478,0.0942,0.9437,Pritzker Science Center,Arthur S. Keating Sports Center,3,7,served
302,6,25681.782106798895,25559.87962164497,0.0,0.0,0.1915,0.0728,0.9453,Perlstein Hall,The Commons,2,7,served
215,0,25674.223584436422,25609.87962164497,0.0,0.1239,0.4715,0.2263,0.9415,McCormick Student Village,S.R. Crown Hall,5,7,served
143,1,25650.668851929186,25609.87962164497,0.0,0.1412,0.1836,0.1234,0.9424,Kaplan Institute,Pritzker Science Center,3,7,served
276,3,25713.33891869487,25609.87962164497,0.0,0.1797,0.4559,0.2415,0.9416,Paul Galvin Library,The Commons,3,7,served
10,5,25588.409137175895,25609.87962164497,21.470484469075018,0.0,0.5346,0.2031,0.942,Arthur S. Keating Sports Center,Perlstein Hall,2,7,served
196,6,25580.392863342277,25609.87962164497,29.486758302693488,0.1239,0.1814,0.116,0.9443,McCormick Student Village,McCormick Tribune Campus Center,4,7,served
29,7,25549.835377574767,25609.87962164497,60.044244070202694,0.0,0.5379,0.2044,0.9421,Chemistry Research Building,Perlstein Hall,7,7,served
237,8,25744.488583445764,25609.87962164497,0.0,0.0,0.2913,0.1107,0.9424,McCormick Tribune Campus Center,Farr Hall,5,7,served
125,9,25597.70680727302,25609.87962164497,12.172814371948334,0.0,0.2212,0.0841,0.9429,Grover M. Herman Hall,Main Building,4,7,served
25,2,25537.22916418113,25659.87962164497,122.65045746383839,0.0,0.6061,0.2303,0.9405,Chemistry Research Building,McCormick Tribune Campus Center,7,7,served
181,4,25691.18310920424,25659.87962164497,0.0,0.1239,0.4811,0.2299,0.9418,McCormick Student Village,Kaplan Institute,7,7,served
154,9,25459.914272325033,25659.87962164497,199.96534931993665,0.0,0.4122,0.1566,0.9416,Main Building,McCormick Tribune Campus Center,5,7,served
13,1,25596.18692829964,25709.87962164497,113.69269334532873,0.1906,0.765,0.3631,0.9394,Arthur S. Keating Sports Center,Rowe Village Middle,3,7,served
140,5,25496.571764217035,25709.87962164497,213.30785742793523,0.181,0.3846,0.2149,0.9402,Kaplan Institute,Main Building,6,7,served
186,6,25548.03521872819,25709.87962164497,161.84440291678038,0.1396,0.5744,0.2713,0.942,McCormick Student Village,Main Building,8,7,served
297,7,25476.703470994187,25709.87962164497,233.1761506507828,0.0,0.3552,0.135,0.941,Perlstein Hall,Pritzker Science Center,3,7,served
166,8,25583.734909108767,25709.87962164497,126.14471253620286,0.1359,0.6967,0.3164,0.9397,McCormick Student Village,Chemistry Research Building,5,7,served
339,0,26007.45653982616,25759.87962164497,0.0,0.1079,0.2763,0.146,0.9403,Rowe Village Middle,Perlstein Hall,8,7,served
374,3,25780.906083799386,25759.87962164497,0.0,0.0,0.3115,0.1184,0.9405,The Commons,Grover M. Herman Hall,4,7,served
244,9,25768.637362207253,25759.87962164497,0.0,0.0,0.1814,0.0689,0.941,McCormick Tribune Campus Center,McCormick Student Village,6,7,served
249,2,25825.541735288676,25809.87962164497,0.0,0.0,0.3705,0.1408,0.9393,McCormick Tribune Campus Center,Pritzker Science Center,3,7,served
144,4,25921.88901612121,25809.87962164497,0.0,0.0,0.1836,0.0698,0.9412,Kaplan Institute,Pritzker Science Center,3,7,served
124,7,26038.65410911308,25809.87962164497,0.0,0.2636,0.1708,0.1651,0.9396,Grover M. Herman Hall,Kaplan Institute,10,7,served
203,9,25974.726739262056,25809.87962164497,0.0,0.0,0.3166,0.1203,0.94,McCormick Student Village,Perlstein Hall,5,7,served
333,0,25830.798379580978,25859.87962164497,29.08124206399225,0.2126,0.3461,0.2123,0.9385,Rowe Village Middle,Main Building,7,7,served
127,3,25801.322205931472,25859.87962164497,58.5574157134979,0.0,0.29,0.1102,0.9396,Grover M. Herman Hall,Paul Galvin Library,7,7,served
14,4,26020.56658515099,25859.87962164497,0.0,0.1906,0.765,0.3631,0.9382,Arthur S. Keating Sports Center,Rowe Village Middle,3,7,served
277,5,25800.69672611551,25859.87962164497,59.18289552945862,0.1049,0.4559,0.2131,0.9383,Paul Galvin Library,The Commons,4,7,served
260,6,25613.75878941444,25859.87962164497,246.12083223052832,0.1049,0.8235,0.3528,0.939,Paul Galvin Library,Arthur S. Keating Sports Center,7,7,served
35,8,25482.442972832156,25859.87962164497,377.4366488128144,0.0,0.6773,0.2574,0.9375,Chemistry Research Building,The Commons,8,7,served
104,1,25842.760783395603,25909.87962164497,67.1188382493674,0.2087,0.3965,0.23,0.9374,Farr Hall,Perlstein Hall,2,7,served
75,2,25961.21282518756,25909.87962164497,0.0,0.2829,0.3677,0.2472,0.9372,Cunningham Hall,Pritzker Science Center,6,7,served
81,7,25755.705774987127,25909.87962164497,154.17384665784266,0.3714,0.2977,0.2543,0.9374,Cunningham Hall,The Commons,3,7,served
179,9,26052.734012308138,25909.87962164497,0.0,0.2435,0.4507,0.2638,0.9377,McCormick Student Village,Grover M. Herman Hall,4,7,served
23,3,25565.297554317716,25959.87962164497,394.58206732725375,0.1991,0.7193,0.349,0.9367,Chemistry Research Building,Kaplan Institute,1,7,served
188,0,26044.711494679632,26009.87962164497,0.0,0.4419,0.5744,0.3862,0.9352,McCormick Student Village,Main Building,3,7,served
217,5,25968.640918718414,26009.87962164497,41.23870292655556,0.1239,0.4715,0.2263,0.9364,McCormick Student Village,S.R. Crown Hall,2,7,served
216,8,25793.333336625972,26009.87962164497,216.54628501899788,0.1239,0.4715,0.2263,0.9356,McCormick Student Village,S.R. Crown Hall,5,7,served
303,1,26177.07376960817,26059.87962164497,0.0,0.0,0.1915,0.0728,0.9368,Perlstein Hall,The Commons,3,7,served
310,2,26272.987951101997,26059.87962164497,0.0,0.0,0.2478,0.0942,0.9364,Pritzker Science Center,Arthur S. Keating Sports Center,7,7,served
355,4,26166.721521843385,26059.87962164497,0.0,0.0,0.3433,0.1305,0.9371,Rowe Village Middle,The Commons,5,7,served
17,6,26071.3989774414,26059.87962164497,0.0,0.0,0.4257,0.1618,0.9376,Arthur S. Keating Sports Center,The Commons,8,7,served
234,7,26215.87346889552,26059.87962164497,0.0,0.055,0.4875,0.2061,0.9357,McCormick Tribune Campus Center,Arthur S. Keating Sports Center,3,7,served
137,9,26233.337279429685,26059.87962164497,0.0,0.0,0.3783,0.1438,0.9365,Grover M. Herman Hall,S.R. Crown Hall,8,7,served
233,1,26142.14046144926,26109.87962164497,0.0,0.055,0.4875,0.2061,0.9351,McCormick Tribune Campus Center,Arthur S. Keating Sports Center,3,7,served
6,2,26211.36423487457,26109.87962164497,0.0,0.0,0.7862,0.2988,0.9339,Arthur S. Keating Sports Center,Main Building,3,7,served
324,3,26188.93373417241,26159.87962164497,0.0,0.1412,0.3378,0.182,0.9351,Pritzker Science Center,The Commons,3,7,served
204,4,26068.32524735835,26159.87962164497,91.55437428662117,0.1239,0.3166,0.1674,0.9356,McCormick Student Village,Perlstein Hall,9,7,served
270,5,26127.3859932014,26159.87962164497,32.49362844357165,0.1028,0.5191,0.2363,0.9344,Paul Galvin Library,McCormick Student Village,3,7,served
177,6,26123.626021324908,26159.87962164497,36.253600320062105,0.1239,0.1767,0.1142,0.9367,McCormick Student Village,Farr Hall,5,7,served
3,7,25551.619610422986,26159.87962164497,608.2600112219843,0.0,1.072,0.4074,0.9322,Arthur S. Keating Sports Center,Chemistry Research Building,2,7,served
334,8,26216.923478317294,26159.87962164497,0.0,0.1079,0.3461,0.1725,0.9342,Rowe Village Middle,Main Building,9,7,served
267,9,26256.55976354924,26159.87962164497,0.0,0.1028,0.4606,0.2141,0.9347,Paul Galvin Library,Kaplan Institute,4,7,served
304,0,26223.38673453906,26209.87962164497,0.0,0.22,0.1915,0.1564,0.9339,Perlstein Hall,The Commons,3,7,served
317,1,26156.098198650983,26209.87962164497,53.78142299398678,0.1906,0.3552,0.2074,0.9333,Pritzker Science Center,Perlstein Hall,4,7,served
36,2,26174.99610454347,26259.87962164497,84.88351710150164,0.2775,0.6773,0.3628,0.9308,Chemistry Research Building,The Commons,4,7,served
218,3,26271.174424747755,26259.87962164497,0.0,0.1239,0.4715,0.2263,0.9332,McCormick Student Village,S.R. Crown Hall,3,7,served
209,4,26267.52809263556,26259.87962164497,0.0,0.2435,0.4873,0.2777,0.9333,McCormick Student Village,Pritzker Science Center,5,7,served
114,6,26269.63817624343,26259.87962164497,0.0,0.0,0.4095,0.1556,0.9354,Farr Hall,S.R. Crown Hall,4,7,served
330,8,26239.985780072995,26259.87962164497,19.893841571974917,0.2662,0.5099,0.2949,0.9317,Rowe Village Middle,Kaplan Institute,4,7,served
200,0,26302.5130348318,26309.87962164497,7.3665868131683965,0.1239,0.5191,0.2444,0.9318,McCormick Student Village,Paul Galvin Library,6,7,served
187,1,25923.361279172605,26309.87962164497,386.5183424723655,0.2435,0.5744,0.3108,0.9307,McCormick Student Village,Main Building,5,7,served
167,5,25976.430548631783,26309.87962164497,333.44907301318744,0.0,0.6967,0.2647,0.9322,McCormick Student Village,Chemistry Research Building,5,7,served
319,9,26290.496623799492,26309.87962164497,19.382997845477803,0.1412,0.6236,0.2906,0.9322,Pritzker Science Center,Rowe Village Middle,8,7,served
271,6,26528.5908783393,26359.87962164497,0.0,0.1028,0.3856,0.1856,0.9338,Paul Galvin Library,McCormick Tribune Campus Center,3,7,served
26,7,26523.77689101396,26359.87962164497,0.0,0.0,0.6061,0.2303,0.9303,Chemistry Research Building,McCormick Tribune Campus Center,5,7,served
278,3,26548.390393272435,26409.87962164497,0.0,0.1028,0.4559,0.2123,0.9314,Paul Galvin Library,The Commons,6,7,served
313,4,26564.73857521897,26409.87962164497,0.0,0.0,0.1836,0.0698,0.9327,Pritzker Science Center,Kaplan Institute,1,7,served
149,8,26462.25695235305,26409.87962164497,0.0,0.0,0.3206,0.1218,0.9306,Kaplan Institute,The Commons,5,7,served
273,0,26502.911967016313,26459.87962164497,0.0,0.0,0.6236,0.237,0.9298,Paul Galvin Library,Pritzker Science Center,2,7,served
158,1,26370.684231208903,26459.87962164497,89.1953904360671,0.0,0.2688,0.1021,0.9298,Main Building,S.R. Crown Hall,4,7,served
378,2,26610.693743476895,26459.87962164497,0.0,0.0,0.1611,0.0612,0.9303,The Commons,McCormick Student Village,4,7,served
130,4,26626.471268049572,26459.87962164497,0.0,0.1314,0.1368,0.1019,0.9318,Grover M. Herman Hall,Perlstein Hall,8,7,served
32,5,26231.548507661824,26459.87962164497,228.33111398314577,0.0,0.8812,0.3349,0.9293,Chemistry Research Building,Pritzker Science Center,2,7,served
251,6,26370.374455554116,26459.87962164497,89.50516609085389,0.0,0.2776,0.1055,0.9329,McCormick Tribune Campus Center,Rowe Village Middle,4,7,served
331,9,26632.21185180777,26459.87962164497,0.0,0.0,0.5099,0.1938,0.9306,Rowe Village Middle,Kaplan Institute,8,7,served
115,1,26480.421779273816,26509.87962164497,29.457842371153674,0.315,0.4095,0.2753,0.9275,Farr Hall,S.R. Crown Hall,3,7,served
182,2,26607.261585259857,26509.87962164497,0.0,0.0,0.4811,0.1828,0.9288,McCormick Student Village,Kaplan Institute,4,7,served
126,4,26583.575929774855,26509.87962164497,0.0,0.1052,0.2694,0.1424,0.9306,Grover M. Herman Hall,McCormick Tribune Campus Center,5,7,served
342,6,26529.410772775947,26509.87962164497,0.0,0.0,0.6236,0.237,0.9309,Rowe Village Middle,Pritzker Science Center,8,7,served
381,7,26596.173923700953,26509.87962164497,0.0,0.055,0.1915,0.0937,0.9295,The Commons,Perlstein Hall,4,7,served
376,8,26607.718328858635,26509.87962164497,0.0,0.0,0.3206,0.1218,0.9296,The Commons,Kaplan Institute,7,7,served
370,3,26484.789510615996,26559.87962164497,75.0901110289742,0.0,0.4257,0.1618,0.93,The Commons,Arthur S. Keating Sports Center,8,7,served
371,7,26613.8306757771,26559.87962164497,0.0,0.1473,0.6773,0.3134,0.9268,The Commons,Chemistry Research Building,9,7,served
320,9,26632.81905463621,26559.87962164497,0.0,0.1412,0.6236,0.2906,0.9281,Pritzker Science Center,Rowe Village Middle,5,7,served
321,0,26135.6579252742,26609.87962164497,474.22169637076877,0.0,0.684,0.2599,0.9276,Pritzker Science Center,S.R. Crown Hall,6,7,served
77,2,26378.990467840493,26609.87962164497,230.88915380447725,0.3714,0.3677,0.2809,0.9264,Cunningham Hall,Pritzker Science Center,7,7,served
210,4,26471.70507060743,26609.87962164497,138.17455103754037,0.1396,0.4873,0.2382,0.9286,McCormick Student Village,Pritzker Science Center,5,7,served
66,8,26612.078562359035,26609.87962164497,0.0,0.3714,0.3209,0.2631,0.9274,Cunningham Hall,McCormick Student Village,9,7,served
362,1,26763.851948423795,26659.87962164497,0.0,0.0,0.2688,0.1021,0.9266,S.R. Crown Hall,Main Building,3,7,served
11,3,26677.378522928266,26659.87962164497,0.0,0.0,0.2478,0.0942,0.9292,Arthur S. Keating Sports Center,Pritzker Science Center,2,7,served
145,5,26749.101221638062,26659.87962164497,0.0,0.1412,0.1836,0.1234,0.9283,Kaplan Institute,Pritzker Science Center,4,7,served
379,6,26907.318075517032,26659.87962164497,0.0,0.2599,0.0715,0.1259,0.9298,The Commons,McCormick Tribune Campus Center,4,7,served
269,1,26679.675870955965,26709.87962164497,30.203750689004664,0.1049,0.1364,0.0917,0.9258,Paul Galvin Library,Main Building,7,7,served
290,3,26813.94859932992,26709.87962164497,0.0,0.2732,0.1371,0.1559,0.9279,Perlstein Hall,McCormick Tribune Campus Center,3,7,served
37,7,26780.29711454029,26709.87962164497,0.0,0.0,0.6773,0.2574,0.9247,Chemistry Research Building,The Commons,1,7,served
338,9,26699.636982536253,26709.87962164497,10.242639108717412,0.0,0.2337,0.0888,0.9274,Rowe Village Middle,Paul Galvin Library,3,7,served
356,0,26938.942911212005,26759.87962164497,0.0,0.1079,0.3433,0.1715,0.9262,Rowe Village Middle,The Commons,5,7,served
255,1,26857.289776326936,26759.87962164497,0.0,0.3171,0.0715,0.1477,0.9246,McCormick Tribune Campus Center,The Commons,6,7,served
67,2,26852.88872245774,26759.87962164497,0.0,0.2829,0.3691,0.2478,0.9243,Cunningham Hall,McCormick Tribune Campus Center,4,7,served
76,4,26359.484996099443,26759.87962164497,400.39462554552665,0.2829,0.3677,0.2472,0.9265,Cunningham Hall,Pritzker Science Center,5,7,served
254,5,26809.39995770313,26759.87962164497,0.0,0.285,0.0715,0.1355,0.9272,McCormick Tribune Campus Center,The Commons,8,7,served
230,6,26849.472792256413,26759.87962164497,0.0,0.0,0.3979,0.1512,0.9285,McCormick Tribune Campus Center,Alpha Sigma Phi,2,7,served
197,8,26782.24207907848,26759.87962164497,0.0,0.0,0.1814,0.0689,0.9268,McCormick Student Village,McCormick Tribune Campus Center,4,7,served
279,9,26749.90561846395,26759.87962164497,9.974003181021544,0.0,0.4559,0.1732,0.9259,Paul Galvin Library,The Commons,3,7,served
213,3,26781.857962900027,26809.87962164497,28.021658744943124,0.1396,0.3367,0.181,0.9264,McCormick Student Village,Rowe Village Middle,4,7,served
243,8,26870.1529565244,26809.87962164497,0.0,0.0,0.4122,0.1566,0.9254,McCormick Tribune Campus Center,Main Building,7,7,served
71,0,25808.16622705979,26859.87962164497,1051.7133945851783,0.229,0.4727,0.2666,0.9239,Cunningham Hall,Perlstein Hall,6,7,served
189,1,26451.257487260336,26859.87962164497,408.6221343846337,0.1239,0.5744,0.2654,0.9223,McCormick Student Village,Main Building,8,7,served
73,5,25892.240467711217,26859.87962164497,967.6391539337528,0.229,0.4727,0.2666,0.9249,Cunningham Hall,Perlstein Hall,3,7,served
116,6,26913.781447916757,26859.87962164497,0.0,0.1616,0.4095,0.217,0.9267,Farr Hall,S.R. Crown Hall,4,7,served
168,7,26617.911860354972,26859.87962164497,241.96776128999772,0.1239,0.6967,0.3118,0.922,McCormick Student Village,Chemistry Research Building,3,7,served
190,9,26821.335370529465,26859.87962164497,38.544251115505176,0.1239,0.5744,0.2654,0.9237,McCormick Student Village,Main Building,6,7,served
98,2,26708.131618216372,26909.87962164497,201.74800342859817,0.2241,0.5909,0.3097,0.9217,Farr Hall,Main Building,5,7,served
97,3,26504.61803681988,26909.87962164497,405.2615848250898,0.2087,0.5909,0.3039,0.9238,Farr Hall,Main Building,2,7,served
74,4,26202.92522051505,26909.87962164497,706.9544011299186,0.2829,0.4727,0.2871,0.9241,Cunningham Hall,Perlstein Hall,5,7,served
102,8,26174.68082331679,26909.87962164497,735.1987983281797,0.4545,0.4986,0.3622,0.9224,Farr Hall,Paul Galvin Library,2,7,served
305,0,26988.103522144607,27009.87962164497,21.77609950036276,0.0,0.1915,0.0728,0.9233,Perlstein Hall,The Commons,8,7,served
263,1,27022.557814182728,27009.87962164497,0.0,0.1049,0.2589,0.1382,0.9212,Paul Galvin Library,Chemistry Research Building,2,7,served
291,5,27037.556960415237,27009.87962164497,0.0,0.0,0.1371,0.0521,0.9245,Perlstein Hall,McCormick Tribune Campus Center,5,7,served
350,6,27258.285539317498,27009.87962164497,0.0,0.1079,0.1403,0.0943,0.9259,Rowe Village Middle,S.R. Crown Hall,3,7,served
27,7,27245.9109720077,27009.87962164497,0.0,0.0,0.6061,0.2303,0.9201,Chemistry Research Building,McCormick Tribune Campus Center,6,7,served
268,9,27045.6038134431,27009.87962164497,0.0,0.1049,0.4606,0.2149,0.9219,Paul Galvin Library,Kaplan Institute,7,7,served
383,0,27212.61342580777,27059.87962164497,0.0,0.0,0.3378,0.1284,0.9222,The Commons,Pritzker Science Center,4,7,served
248,2,27215.120461098177,27059.87962164497,0.0,0.3171,0.1371,0.1726,0.9202,McCormick Tribune Campus Center,Perlstein Hall,8,7,served
298,3,27002.247365053503,27059.87962164497,57.63225659146701,0.22,0.3552,0.2186,0.9219,Perlstein Hall,Pritzker Science Center,4,7,served
287,4,27120.191863555305,27059.87962164497,0.0,0.0,0.2353,0.0894,0.9233,Perlstein Hall,Kaplan Institute,5,7,served
256,5,27217.586271529584,27059.87962164497,0.0,0.0,0.0715,0.0272,0.9242,McCormick Tribune Campus Center,The Commons,4,7,served
343,6,27032.0060001278,27059.87962164497,27.87362151717025,0.1079,0.6236,0.278,0.9235,Rowe Village Middle,Pritzker Science Center,9,7,served
2,1,27051.243978289003,27109.87962164497,58.63564335596675,0.3406,0.4455,0.2987,0.9186,Alpha Sigma Phi,The Commons,3,7,served
147,4,26995.99735242488,27109.87962164497,113.88226922008835,0.0,0.5408,0.2055,0.9216,Kaplan Institute,S.R. Crown Hall,3,7,served
238,5,27156.737582433525,27109.87962164497,0.0,0.055,0.2694,0.1233,0.9232,McCormick Tribune Campus Center,Grover M. Herman Hall,3,7,served
328,8,27234.307124829924,27109.87962164497,0.0,0.1797,0.765,0.359,0.9193,Rowe Village Middle,Arthur S. Keating Sports Center,2,7,served
325,0,27002.172856156947,27159.87962164497,157.70676548802294,0.0,0.3378,0.1284,0.9211,Pritzker Science Center,The Commons,12,7,served
372,2,27192.13628309918,27159.87962164497,0.0,0.1473,0.6773,0.3134,0.9176,The Commons,Chemistry Research Building,4,7,served
178,7,27242.323990664052,27159.87962164497,0.0,0.1396,0.1767,0.1202,0.919,McCormick Student Village,Farr Hall,7,7,served
314,9,27111.375642283536,27159.87962164497,48.503979361434176,0.1412,0.3705,0.1944,0.9202,Pritzker Science Center,McCormick Tribune Campus Center,1,7,served
18,3,26962.029936999228,27209.87962164497,247.84968464574195,0.1906,0.4257,0.2342,0.92,Arthur S. Keating Sports Center,The Commons,3,7,served
117,4,27239.05670506883,27209.87962164497,0.0,0.315,0.4095,0.2753,0.9192,Farr Hall,S.R. Crown Hall,8,7,served
198,5,27022.11070622488,27209.87962164497,187.7689154200889,0.3467,0.1814,0.2007,0.9215,McCormick Student Village,McCormick Tribune Campus Center,4,7,served
315,6,27068.516208466375,27209.87962164497,141.36341317859478,0.0,0.6236,0.237,0.9215,Pritzker Science Center,Paul Galvin Library,7,7,served
199,0,27506.974732884744,27259.87962164497,0.0,0.1239,0.1814,0.116,0.9201,McCormick Student Village,McCormick Tribune Campus Center,3,7,served
377,1,27380.29640156428,27259.87962164497,0.0,0.0,0.4752,0.1806,0.9171,The Commons,Main Building,2,7,served
105,7,27549.88598826675,27259.87962164497,0.0,0.0,0.3965,0.1507,0.9178,Farr Hall,Perlstein Hall,8,7,served
286,9,27289.683363577307,27259.87962164497,0.0,0.1055,0.1368,0.0921,0.9194,Perlstein Hall,Grover M. Herman Hall,3,7,served
30,2,27414.02601611701,27309.87962164497,0.0,0.0,0.5379,0.2044,0.9158,Chemistry Research Building,Perlstein Hall,12,7,served
292,5,27455.733039935556,27309.87962164497,0.0,0.1055,0.1371,0.0922,0.9207,Perlstein Hall,McCormick Tribune Campus Center,3,7,served
9,8,27495.206896878768,27309.87962164497,0.0,0.0,0.4875,0.1852,0.9178,Arthur S. Keating Sports Center,McCormick Tribune Campus Center,7,7,served
128,9,27408.281001158542,27309.87962164497,0.0,0.0,0.29,0.1102,0.9185,Grover M. Herman Hall,Paul Galvin Library,4,7,served
220,0,27030.097968898608,27359.87962164497,329.78165274636194,0.1396,0.4715,0.2322,0.9182,McCormick Student Village,S.R. Crown Hall,9,7,served
264,1,27482.77451295479,27359.87962164497,0.0,0.1049,0.2589,0.1382,0.9159,Paul Galvin Library,Chemistry Research Building,2,7,served
205,3,27127.11647322933,27359.87962164497,232.7631484156409,0.1239,0.3166,0.1674,0.9185,McCormick Student Village,Perlstein Hall,5,7,served
358,4,27315.309135993848,27359.87962164497,44.570485651122,0.0,0.4095,0.1556,0.9179,S.R. Crown Hall,Farr Hall,1,7,served
221,5,27152.053939770653,27359.87962164497,207.82568187431752,0.1396,0.4715,0.2322,0.9187,McCormick Student Village,S.R. Crown Hall,1,7,served
280,6,27363.867000480837,27359.87962164497,0.0,0.0,0.4559,0.1732,0.9201,Paul Galvin Library,The Commons,4,7,served
306,7,27466.407708810253,27359.87962164497,0.0,0.0,0.1915,0.0728,0.9171,Perlstein Hall,The Commons,6,7,served
